ID,AB7
1541,2012-04-12
1542,2012-04-12
1543,2012-04-12
1544,2012-04-12
1545,2012-04-12
1546,2012-04-12
1547,2012-04-12
1548,2012-04-12
1549,2012-04-12
1550,2012-04-12
1551,2012-04-12
1552,2012-04-12
1553,2012-04-12
1554,2012-04-12
1555,2012-04-12
1556,2011-06-07
1557,2011-06-07
1558,2011-06-07
1559,2011-06-07
1560,2011-06-07
1561,2011-06-07
1562,2011-06-07
1563,2011-06-07
1564,2011-06-07
1565,2011-06-07
1566,2011-06-07
1567,2011-06-07
1568,2011-06-07
1569,2011-06-07
1570,2011-06-07
1571,2011-06-07
1572,2011-06-07
1573,2011-06-07
1574,2011-06-07
1575,2011-06-07
1576,2011-06-07
1577,2011-06-07
1578,2011-06-07
1579,2011-06-07
1580,2011-06-07
1581,2011-05-13
1582,2011-05-13
1583,2011-05-13
1584,2011-05-13
1585,2011-05-13
1586,2011-05-16
1587,2011-05-17
1588,2011-05-17
1589,2011-05-17
1590,2011-05-17
1591,2011-05-18
1592,2011-05-18
1593,2011-05-18
1594,2011-05-18
1595,2011-05-18
1596,2011-05-18
1597,2011-05-18
1598,2011-05-19
1599,2011-05-19
1600,2011-05-19
1601,2011-05-19
1602,2011-05-19
1603,2011-07-05
1604,2011-07-05
1605,2011-07-05
1606,2011-07-05
1607,2011-07-05
1608,2011-07-05
1609,2011-07-05
1610,2011-07-05
1611,2011-07-05
1612,2011-07-05
1613,2011-07-05
1614,2011-07-05
1615,2011-07-05
1616,2011-07-05
1617,2011-07-05
1618,2011-07-05
1619,2011-07-05
1620,2011-07-05
1621,2011-07-05
1637,2012-02-21
1638,2012-02-21
1639,2012-02-21
1640,2012-02-21
1641,2012-02-21
1642,2012-02-21
1643,2012-02-21
1644,2012-02-21
1645,2012-02-21
1646,2012-02-21
1647,2012-02-21
1648,2012-02-21
1649,2012-02-21
1650,2012-02-21
1651,2012-02-21
1652,2012-02-21
1653,2012-02-21
1654,2012-02-21
1655,2012-02-21
1656,2012-02-21
1657,2012-02-21
1658,2012-02-21
1659,2012-02-21
1660,2012-02-21
1661,2012-02-21
1662,2012-02-21
1663,2012-02-21
1664,2012-02-21
1665,2012-02-21
1666,2012-02-21
1667,2012-02-21
1668,2012-02-21
1669,2012-02-21
1670,2012-02-21
1671,2012-02-21
1672,2012-02-21
1673,2012-02-21
1674,2012-02-21
1675,2012-02-21
1676,2012-02-21
1677,2012-02-21
1678,2012-02-21
1679,2012-02-21
1680,2012-02-21
1681,2012-02-21
1682,2012-02-21
1683,2012-02-21
1684,2012-02-21
1685,2012-02-21
1686,2012-02-21
1687,2012-02-21
1688,2012-02-21
1689,2012-02-21
1690,2012-02-21
1691,2012-02-21
1692,2012-02-21
1693,2012-02-21
1694,2012-02-21
1695,2012-02-21
1696,2012-02-21
1697,2012-02-21
1698,2012-02-21
1699,2012-02-21
1700,2012-02-21
1701,2012-02-21
1702,2012-02-21
1703,2012-02-21
1704,2012-02-21
1705,2012-02-21
1706,2012-02-21
1707,2012-02-21
1708,2012-02-21
1709,2012-02-21
1710,2012-02-21
1711,2012-02-21
1712,2012-02-21
1713,2012-02-21
1714,2012-02-21
1715,2012-02-21
1716,2012-02-21
1717,2012-02-21
1718,2012-02-21
1719,2012-02-21
1720,2012-02-21
1721,2012-02-21
1722,2012-02-21
1723,2012-02-21
1724,2012-02-21
1725,2012-02-21
1726,2012-02-21
1727,2012-02-21
1728,2012-02-21
1729,2012-02-21
1730,2012-02-21
1731,2012-02-21
1732,2012-02-21
1733,2012-02-21
1734,2012-02-21
1735,2011-07-05
1736,2011-07-05
1737,2011-07-05
1738,2011-07-05
1739,2011-07-05
1740,2011-07-05
1741,2011-07-05
1742,2011-07-05
1743,2011-07-05
1744,2011-07-05
1745,2011-07-05
1746,2011-07-05
1747,2011-07-05
1748,2011-07-05
1749,2011-07-05
1750,2011-07-05
1751,2011-07-05
1752,2011-07-05
1753,2011-07-05
1754,2011-07-05
1755,2011-07-05
1756,2011-07-05
1757,2011-07-05
1758,2011-07-05
1759,2011-07-05
1760,2011-07-05
1761,2011-07-05
1762,2011-07-05
1763,2011-07-05
1764,2011-07-05
1765,2011-07-05
1766,2011-07-05
1767,2011-07-05
1768,2011-07-05
1769,2011-07-05
1770,2011-07-05
1771,2011-07-05
1772,2011-07-05
1773,2011-07-05
1774,2011-07-05
1775,2011-07-05
1776,2011-07-05
1777,2011-07-05
1778,2011-07-05
1779,2011-07-05
1780,2011-07-05
1781,2011-07-05
1782,2011-07-05
1783,2011-07-05
1784,2011-07-05
1785,2011-07-05
1786,2011-07-05
1787,2011-07-05
1788,2011-07-05
1789,2011-07-05
1790,2011-07-05
1791,2011-07-05
1792,2011-07-05
1793,2011-07-05
1794,2011-07-05
1795,2011-07-05
1796,2011-07-05
1797,2011-07-05
1798,2011-07-05
1799,2011-07-05
1800,2011-07-05
1801,2011-07-05
1802,2011-07-05
1803,2011-07-05
1804,2011-07-05
1805,2011-07-05
1806,2011-07-05
1807,2011-07-05
1808,2011-07-05
1809,2011-07-05
1810,2011-07-05
1811,2011-07-05
1812,2011-07-05
1813,2011-07-05
1814,2011-07-05
1815,2011-07-05
1816,2011-07-05
1817,2011-07-05
1818,2011-07-05
1819,2011-07-05
1820,2011-07-05
1821,2011-07-05
1822,2011-07-05
1823,2011-07-05
1824,2011-07-05
1825,2011-07-05
1826,2011-07-05
1827,2011-07-05
1828,2011-07-05
1829,2011-07-05
1830,2011-07-05
1831,2011-07-05
1832,2011-07-05
1833,2011-07-05
1834,2011-07-05
1835,2011-07-05
1836,2011-07-05
1837,2011-07-05
1838,2011-07-05
1839,2011-07-05
1840,2011-07-05
1841,2011-07-05
1842,2011-07-05
1843,2011-07-05
1844,2011-07-05
1845,2011-07-05
1846,2011-07-05
1847,2011-07-05
1848,2011-07-05
1849,2011-07-05
1850,2011-07-05
1851,2011-07-05
1852,2011-07-05
1853,2011-07-05
1854,2011-07-05
1855,2011-07-05
1856,2011-07-05
1857,2011-07-05
1858,2011-07-05
1859,2011-07-05
1860,2011-07-05
1861,2011-07-05
1862,2011-07-05
1863,2011-07-05
1864,2011-07-05
1865,2011-07-05
1866,2011-07-05
1867,2011-07-05
1868,2011-07-05
1869,2011-07-05
1870,2011-07-05
1871,2011-07-05
1872,2011-07-05
1873,2011-07-05
1874,2011-07-05
1875,2011-07-05
1876,2011-07-05
1877,2011-07-05
1878,2011-07-05
1879,2011-07-05
1880,2011-08-02
1881,2011-08-02
1882,2011-08-02
1883,2011-08-02
1884,2011-08-02
1885,2011-08-02
1886,2011-08-02
1887,2011-08-02
1888,2011-08-02
1889,2011-08-02
1890,2011-08-02
1891,2011-08-02
1892,2011-08-02
1893,2011-08-02
1894,2011-08-02
1895,2011-08-02
1896,2011-08-02
1897,2011-08-02
1898,2011-08-02
1899,2011-08-02
1900,2011-08-02
1901,2011-08-02
1902,2011-08-02
1903,2011-08-02
1904,2011-08-02
1905,2011-08-02
1906,2011-08-02
1907,2011-08-02
1908,2011-08-02
1909,2011-08-02
1910,2011-08-02
1911,2011-08-02
1912,2011-08-02
1913,2011-08-02
1914,2011-08-02
1915,2011-08-02
1916,2011-08-02
1917,2011-08-02
1918,2011-08-02
1919,2011-08-02
1920,2011-08-02
1921,2011-08-02
1922,2011-08-02
1923,2011-08-02
1924,2011-08-02
1925,2011-08-02
1926,2011-08-02
1927,2011-08-02
1928,2011-08-02
1929,2011-08-02
1930,2011-08-02
1931,2011-08-02
1932,2011-08-02
1933,2011-08-02
1934,2011-08-02
1935,2011-08-02
1936,2011-08-02
1937,2011-08-02
1938,2011-08-02
1939,2011-08-02
1940,2011-08-02
1941,2011-08-02
1942,2011-08-02
1943,2011-08-02
1944,2011-08-02
1945,2011-08-02
1946,2011-08-02
1947,2011-08-02
1948,2011-08-02
1949,2011-08-02
1950,2011-08-02
1951,2011-08-02
1952,2011-08-02
1953,2011-08-02
1954,2011-08-02
1955,2011-08-02
1956,2011-08-02
1957,2011-08-02
1958,2011-08-02
1959,2011-08-02
1960,2011-08-02
1961,2011-08-02
1962,2011-08-02
1963,2011-08-02
1964,2011-08-02
1965,2011-08-02
1966,2011-08-02
1967,2011-08-02
1968,2011-08-02
1969,2011-08-02
1970,2011-08-02
1971,2011-08-02
1972,2011-08-02
1973,2011-08-02
1974,2011-08-02
1975,2011-08-02
1976,2011-08-02
1977,2011-08-02
1978,2011-08-02
1979,2011-08-02
1980,2011-08-02
1981,2011-08-02
1982,2011-08-02
1983,2011-08-02
1984,2011-08-02
1985,2011-08-02
1986,2011-08-02
1987,2011-08-02
1988,2011-08-02
1989,2011-08-02
1990,2011-08-02
1991,2011-08-02
1992,2011-08-02
1993,2011-08-02
1994,2011-08-02
1995,2011-08-02
1996,2011-08-02
1997,2011-08-02
1998,2011-08-02
1999,2011-08-02
2000,2011-08-02
2001,2011-08-02
2002,2011-08-02
2003,2011-08-02
2004,2011-08-02
2005,2011-08-02
2006,2011-08-02
2007,2011-08-02
2008,2011-08-02
2009,2011-08-02
2010,2011-08-02
2011,2011-08-02
2012,2011-08-02
2013,2011-08-02
2014,2011-08-02
2015,2011-08-02
2016,2011-08-02
2017,2011-08-02
2018,2011-08-02
2019,2011-08-02
2020,2011-08-02
2021,2011-08-02
2022,2011-08-02
2023,2011-08-02
2024,2011-08-02
2025,2011-08-02
2026,2011-08-02
2027,2011-08-02
2028,2011-08-02
2029,2011-08-02
2030,2011-08-02
2031,2011-08-02
2032,2011-08-02
2033,2011-08-02
2034,2011-08-02
2035,2011-08-02
2036,2011-08-02
2037,2011-08-02
2038,2011-08-02
2039,2011-08-02
2040,2011-08-02
2041,2011-08-02
2042,2011-08-02
2043,2011-08-02
2044,2011-08-02
2045,2011-08-02
2046,2011-08-02
2047,2011-08-02
2048,2011-08-02
2049,2011-08-02
2050,2011-08-02
2051,2011-08-02
2052,2011-08-02
2053,2011-08-02
2054,2011-08-02
2055,2011-08-02
2056,2011-08-02
2057,2011-08-02
2058,2011-08-02
2059,2011-08-02
2060,2011-08-02
2061,2011-08-02
2062,2011-08-02
2063,2011-08-02
2064,2011-08-02
2065,2011-08-02
2066,2011-08-02
2067,2011-08-02
2068,2011-08-02
